id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts,base name,dosage form
source_1-226961,zocon 150 tablet 1's,source_1,True,14.5,12.8,fdc,1 tablets,strip,fluconazole 150.0 mg,zocon,tablet
source_1-226962,zocon150 tablet 3's,source_1,True,44.0,38.7,fdc,3 tablets,strip,fluconazole 150.0 mg,zocon,tablet
source_1-226963,zocon 150 tablet 6's,source_1,True,81.0,71.3,fdc,6 tablets,strip,fluconazole 150.0 mg,zocon,tablet
source_5-47724,zocon 150 tablet 6's,source_5,True,72.31,59.29,fdc,6 tablets,strip,fluconazole 150.0 mg,zocon,tablet
source_6-282711,zocon 2 w/w dusting powder 75'gm,source_6,False,99.0,99.0,fdc,75.0 g,bottle,fluconazole 2.0 %,zocon,powder
source_6-282712,zocon 200 mg strip of 2 tablets,source_6,True,39.08,34.39,fdc,2 tablets,strip,fluconazole 200.0 mg,zocon,tablet
source_3-9199,zocon 200 mg tab 1 x2,source_3,True,39.08,33.22,fdc,2 tablets,strip,fluconazole 200.0 mg,zocon,tablet
source_5-47725,zocon 200 mg tablet 2's,source_5,True,34.88,24.42,fdc,2 tablets,strip,fluconazole 200.0 mg,zocon,tablet
source_7-337450,zocon 200 tablet,source_7,True,78.22,68.22,fdc,4 tablets,strip,fluconazole 200.0 mg,zocon,tablet
source_1-226964,zocon200 tablet 2's,source_1,True,39.0,34.3,fdc,2 tablets,strip,fluconazole 200.0 mg,zocon,tablet
source_1-226965,zocon200 tablet 4's,source_1,True,78.0,78.0,fdc,4 tablets,strip,fluconazole 200.0 mg,zocon,tablet
source_6-282713,zocon 400 mg strip of 1 tablet,source_6,True,33.3,29.3,fdc,1 tablets,strip,fluconazole 400.0 mg,zocon,tablet
source_3-9200,zocon 400 mg tab 1 x1,source_3,True,33.3,28.31,fdc,1 tablets,strip,fluconazole 400.0 mg,zocon,tablet
source_5-47726,zocon 400 mg tablet,source_5,True,33.3,27.31,fdc,1 tablets,strip,fluconazole 400.0 mg,zocon,tablet
source_7-337451,zocon 400 tablet,source_7,True,33.3,29.7,fdc,1 tablets,strip,fluconazole 400.0 mg,zocon,tablet
source_1-226966,zocon 400 tablet 1's,source_1,True,33.0,29.0,fdc,1 tablets,strip,fluconazole 400.0 mg,zocon,tablet
source_3-9201,zocon 50 dt tab 1 x4,source_3,True,43.36,36.86,fdc,4 tablets,strip,fluconazole 50.0 mg,zocon,tablet
source_7-337452,zocon 50 dt tablet,source_7,True,43.36,35.1,fdc,4 tablets,strip,fluconazole 50.0 mg,zocon,tablet
source_1-226967,zocon50 dt tablet 4's,source_1,True,43.0,37.8,fdc,4 tablets,strip,fluconazole 50.0 mg,zocon,tablet
source_3-9202,zocon as kit tab 1 x1,source_3,True,138.5,117.73,fdc,1 tablets,strip,azithromycin 1.0 gm/fluconazole 150.0 mg/secnidazole 1.0 gm,zocon,tablet
source_6-282714,zocon as kit tablets,source_6,True,136.94,136.94,fdc,4 tablets,strip,azithromycin 1.0 gm/fluconazole 150.0 mg/secnidazole 2.0 gm,zocon,tablet
source_7-337453,zocon as tablet,source_7,True,138.5,123.3,fdc,4 tablets,strip,fluconazole 150.0 mg/azithromycin 1000.0 mg/secnidazole 1000.0 mg,zocon,tablet
source_6-282715,zocon c 1 cream,source_6,False,50.4,46.37,fdc,15.0 g,tube,clotrimazole 1.0 %w/w,zocon,cream
source_2-137399,zocon c cream,source_2,True,47.8,39.2,fdc,Unknown,tube,clotrimazole 1.0 % w/w,zocon,cream
source_5-47727,zocon c cream 15 gm,source_5,False,50.4,41.33,fdc,15.0 g,tube,clotrimazole 1.0 %,zocon,cream
source_1-226968,zocon c cream 15 gm,source_1,True,50.0,44.0,fdc,15.0 g,tube,clotrimazole 1.0 %w/w,zocon,cream
source_1-226969,zocon drops 5 ml,source_1,True,76.0,66.9,fdc,5.0 ml,bottle,fluconazole 0.3 % w/v,zocon,eye drop
source_6-282716,zocon dt 100 mg strip of 4 tablets,source_6,True,34.13,32.42,fdc,4 tablets,strip,fluconazole 100.0 mg,zocon,tablet
source_5-47728,zocon dt 100 mg tablet 4's,source_5,True,30.46,21.32,fdc,4 tablets,strip,fluconazole 100.0 mg,zocon,tablet
source_1-226970,zocon dt 100 tablet 4's,source_1,True,34.0,29.9,fdc,4 tablets,strip,fluconazole 100.0 mg,zocon,tablet
source_6-282717,zocon dt 50 mg strip of 4 tablets,source_6,True,43.36,38.16,fdc,4 tablets,strip,fluconazole 50.0 mg,zocon,tablet
source_5-47729,zocon dt 50 mg tablet 4's,source_5,True,43.36,35.56,fdc,4 tablets,strip,fluconazole 50.0 mg,zocon,tablet
source_7-337454,zocon dusting powder,source_7,False,145.61,99.0,fdc,75.0 g,bottle,fluconazole 2.0 % w/w,zocon,powder
source_5-47730,zocon dusting powder 100 gm,source_5,False,130.65,107.13,fdc,100.0 g,sachet,clotrimazole 1.0 %,zocon,powder
source_1-226971,zocon dusting powder 100 gm clotrimazole anti fungal anti bacterial powder treats fungal infection rashes soothes skin irritation chafing,source_1,False,130.5,130.5,fdc,100.0 g,bottle,clotrimazole 1.0 %w/w,zocon,powder
source_5-47731,zocon dusting powder 75 gm,source_5,False,99.0,81.18,fdc,75.0 g,sachet,clotrimazole 1.0 %,zocon,powder
source_1-226972,zocon dusting powder 75 gm,source_1,False,130.5,114.8,fdc,75.0 g,bottle,fluconazole 2.0 %w/w,zocon,powder
source_7-337455,zocon eye drop,source_7,True,84.0,72.0,fdc,5.0 ml,bottle,fluconazole 0.3 % w/v,zocon,eye drop
source_5-47732,zocon eye drops 5 ml,source_5,True,76.45,62.69,fdc,5.0 ml,bottle,fluconazole 0.3 %,zocon,eye drop
source_3-9203,zocon eye drops 5 ml,source_3,True,76.45,64.98,fdc,5.0 ml,bottle,fluconazole 0.3 %w/v,zocon,eye drop
source_7-337456,zocon inf 200 mg infusion,source_7,True,70.78,68.6,fdc,100.0 ml,bottle,fluconazole 200.0 mg,zocon,infusion
source_6-282718,zocon infusion,source_6,True,70.78,70.78,fdc,100.0 ml,bottle,fluconazole 200.0 mg,zocon,infusion
source_1-226973,zocon kz shampoo 5 ml,source_1,False,26.0,22.9,fdc,5.0 ml,bottle,ketoconazole 2.0 %w/v/zinc pyrithione 1.0 %w/v,zocon,shampoo
source_5-47733,zocon kz shampoo 5 ml,source_5,True,23.9,19.6,fdc,5.0 ml,bottle,ketoconazole 2.0 %/zinc pyrithione 1.0 %,zocon,shampoo
source_6-282719,zocon kz shampoo 5 ml,source_6,False,26.29,23.14,fdc,5.0 ml,bottle,pyrithione zinc 1.0 %/ketoconazole 2.0 %,zocon,shampoo
source_1-226974,zocon kz shampoo 60 ml,source_1,False,279.0,245.5,fdc,60.0 ml,bottle,ketoconazole 2.0 %w/v/zinc pyrithione 1.0 %w/v,zocon,shampoo
source_6-282720,zocon kz shampoo 60 ml,source_6,False,279.4,245.87,fdc,60.0 ml,bottle,pyrithione zinc 1.0 %/ketoconazole 2.0 %,zocon,shampoo
source_5-47734,zocon kz shampoo 60 ml,source_5,True,279.4,229.11,fdc,60.0 ml,bottle,ketoconazole 2.0 %/zinc pyrithione 1.0 %,zocon,shampoo
source_1-226975,zocon l 1 cream 10 gm,source_1,True,108.5,95.5,fdc,10.0 g,tube,luliconazole 1.0 %w/w,zocon,cream
source_6-282721,zocon l 1 tube of 10 gm cream,source_6,False,108.9,100.19,fdc,10.0 g,tube,luliconazole 1.0 %w/w,zocon,cream
source_6-282722,zocon l 1 tube of 20 gm cream,source_6,False,250.0,250.0,fdc,20.0 g,tube,luliconazole 1.0 %w/w,zocon,cream
source_6-282723,zocon l 1 tube of 30 gm cream,source_6,False,330.0,290.4,fdc,30.0 g,tube,luliconazole 1.0 %w/w,zocon,cream
source_1-226976,zocon l 1 w/w cream 20 gm,source_1,True,108.5,95.5,fdc,20.0 g,tube,luliconazole 1.0 % w/w,zocon,cream
source_7-337460,zocon l cream,source_7,True,330.0,287.1,fdc,30.0 g,tube,luliconazole 1.0 % w/w,zocon,cream
source_5-47735,zocon l cream 10 gm,source_5,True,108.9,89.3,fdc,10.0 g,tube,luliconazole 1.0 %,zocon,cream
source_5-47736,zocon l cream 30 gm,source_5,True,300.0,246.0,fdc,7.0 g,tube,luliconazole 1.0 %,zocon,cream
source_1-226977,zocon l cream 30 gm,source_1,True,300.0,264.0,fdc,30.0 g,tube,luliconazole 1.0 %w/w,zocon,cream
source_1-226978,zocon l cream 60 gm,source_1,True,400.0,352.0,fdc,60.0 g,tube,luliconazole 1.0 %w/w,zocon,cream
source_5-47737,zocon l cream 60 gm,source_5,True,400.0,328.0,fdc,60.0 g,tube,luliconazole 1.0 %,zocon,cream
source_7-337461,zocon lotion,source_7,False,145.61,134.26,fdc,30.0 ml,bottle,fluconazole 2.0 % w/v,zocon,lotion
source_6-282724,zocon lotion 30 ml,source_6,False,134.26,118.15,fdc,30.0 ml,bottle,fluconazole 2.0 %/pyrithione zinc 1.0 %,zocon,lotion
source_1-226979,zocon lotion 60 ml,source_1,True,231.0,203.28,fdc,60.0 ml,bottle,fluconazole 2.0 %w/v,zocon,lotion
source_6-282725,zocon lotion 60 ml,source_6,False,187.5,165.0,fdc,60.0 ml,bottle,fluconazole 2.0 %/pyrithione zinc 1.0 %,zocon,lotion
source_6-282726,zocon lotion sachet 5 ml,source_6,False,18.0,15.84,fdc,5.0 ml,bottle,fluconazole 2.0 %,zocon,lotion
source_2-137405,zocon ointment,source_2,True,59.63,48.9,fdc,Unknown,tube,fluconazole na,zocon,ointment
source_6-282727,zocon ont ointment 15 gm,source_6,True,59.63,52.47,fdc,15.0 g,tube,piroxicam 20.0 mg,zocon,ointment
source_5-47738,zocon soap 100 gm,source_5,False,133.0,109.06,fdc,100.0 g,sachet,clotrimazole 1.0 %,zocon,soap
source_2-137406,zoconst 150 mg tablet,source_2,True,30.0,24.6,fdc,Unknown,strip,fluconazole 150.0 mg,zocon,tablet
source_6-282729,zocon st tablets,source_6,True,29.76,29.76,fdc,2 tablets,strip,fluconazole 150.0 mg,zocon,tablet
source_5-47739,zocon t 150 tablet 3's,source_5,True,75.35,61.79,fdc,3 tablets,strip,fluconazole 150.0 mg/tinidazole 1000.0 mg,zocon,tablet
source_2-137407,zocont kit,source_2,True,62.7,51.41,fdc,Unknown,strip,fluconazole 150.0 mg/tinidazole 1000.0 mg,zocon,tablet
source_5-47740,zocon t kit 1's,source_5,True,75.35,61.79,fdc,1 tablets,strip,fluconazole 150.0 mg/tinidazole 1000.0 mg,zocon,tablet
source_3-9204,zocon t kit tab 1 x1,source_3,True,75.35,64.05,fdc,1 tablets,strip,fluconazole 150.0 mg/tinidazole 1000.0 mg,zocon,tablet
source_1-226980,zocon t kit tablet 1's,source_1,True,75.0,66.0,fdc,1 tablets,strip,fluconazole 150.0 mg/tinidazole 1000.0 mg,zocon,tablet
source_6-282730,zocon t strip of 3 tablet combikit,source_6,True,82.85,70.42,fdc,3 tablets,strip,fluconazole 150.0 mg/tinidazole 1000.0 mg,zocon,tablet
source_2-137408,zocon trans gel,source_2,True,51.44,42.18,fdc,Unknown,tube,fluconazole 0.5 % w/w,zocon,gel
source_6-203206,picon 1 cream 10 gm,source_6,True,604.19,537.73,eris,10.0 g,tube,pimecrolimus 1.0 %,picon,cream
source_4-4692,picon 1 cream 30 gm,source_4,True,1601.0,1329.0,biocon,1.0 g,tube,pimecrolimus,picon,cream
source_6-203207,picon 1 lotion,source_6,True,839.41,839.41,eris,20.0 ml,bottle,pimecrolimus 1.0 %,picon,lotion
source_6-203208,picon 30 1 tube of 30 gm cream,source_6,True,1326.04,1166.92,eris,30.0 g,tube,pimecrolimus 1.0 %,picon,cream
source_2-98650,picon cream,source_2,True,641.0,525.62,biocon,Unknown,tube,pimecrolimus 1.0 % w/w,picon,cream
source_1-161469,picon cream 10 gm,source_1,True,641.0,564.1,biocon,10.0 g,tube,pimecrolimus 1.0 %w/w,picon,cream
source_1-161470,picon cream 30 gm,source_1,True,1601.0,1408.9,biocon,30.0 g,tube,pimecrolimus 1.0 %w/w,picon,cream
source_1-161471,picon lotion,source_1,True,839.4,738.67,biocon,1.0 ml,bottle,pimecrolimus 1.0 % w/v,picon,lotion
source_2-98652,picon lotion,source_2,True,763.8,626.32,biocon,Unknown,bottle,pimecrolimus 1.0 % w/w,picon,lotion
source_1-161472,piconax 5 mg syrup sugar free,source_1,True,71.45,62.88,vhc,100.0 ml,bottle,sodium picosulfate 5.0 mg/5 ml,piconax,syrup
source_1-161473,piconet 5 mg oral solution,source_1,True,70.0,61.6,bioworld,100.0 ml,bottle,piroxicam 20.0 mg,piconet,solution
source_6-203209,piconex syrup 100 ml,source_6,True,75.0,63.75,von remedies,100.0 ml,bottle,sodium picosulfate 5.0 mg,piconex,syrup
source_7-238063,piconext liquid sugar free,source_7,True,74.5,72.2,soinsvie pharmacia,100.0 ml,bottle,sodium picosulfate 5.0 mg/5 ml,piconext,liquid
source_7-238064,piconext plus laxative sugar free,source_7,True,78.45,76.1,soinsvie pharmacia,100.0 ml,bottle,sodium picosulfate 3.3 mg/liquid paraffin 1.2 ml/milk of magnesia 3.8 ml,piconext,emulsion
source_1-161474,piconim oral suspension,source_1,True,85.0,74.8,nimbus,100.0 ml,bottle,piroxicam 20.0 mg,piconim,suspension
source_7-238066,piconine 5 mg oral suspension,source_7,True,69.0,66.9,medsky,100.0 ml,bottle,sodium picosulfate 5.0 mg/5 ml,piconine,suspension
source_1-161476,piconistlm sugar free laxative suspension 170 ml,source_1,True,245.0,215.6,alienist,170.0 ml,bottle,liquid paraffin 1.2 ml/magnesium hydroxide 3.8 ml/sodium picosulfate 3.3 mg,piconist,suspension
source_6-122612,ibuprofenalk 250 mg strip of 250 tablets,source_6,True,88.0,77.44,alkem,250 tablets,strip,ibuprofen 250.0 mg,ibuprofen,tablet
source_6-122613,ibuprofencip syrup 60 ml,source_6,True,15.62,13.75,cipla,60.0 ml,bottle,ibuprofen 100.0 mg,ibuprofen,syrup
source_6-50725,cetrizine 1 mg syrup 30 ml,source_6,True,17.95,15.8,intas,30.0 ml,bottle,cetirizine 1.0 mg,cetrizine,syrup
source_6-50726,cetrizine 10 mg knoll strip of 10 tablets,source_6,True,21.0,14.7,knoll,10 tablets,strip,cetirizine 10.0 mg,cetrizine,tablet
source_6-50727,cetrizine 10 mg strip of 10 tablets,source_6,True,19.17,19.17,nilsan,10 tablets,strip,cetirizine hydrochloride 10.0 mg,cetrizine,tablet
source_6-50728,cetrizine 10 mg tablet,source_6,True,20.53,17.45,blue cross,10 tablets,strip,cetirizine 10.0 mg,cetrizine,tablet
source_1-42679,cetrizine 10 mg tablet 10's,source_1,True,21.0,18.5,knoll,10 tablets,strip,cetirizine 10.0 mg,cetrizine,tablet
source_7-59130,cetrizine 5 mg syrup,source_7,True,62.0,60.1,knoll,60.0 ml,bottle,cetirizine 5.0 mg,cetrizine,syrup
source_1-42681,cetrizine 5 mg syrup 60 ml,source_1,True,44.0,38.7,knoll,60.0 ml,bottle,cetirizine 5.0 mg,cetrizine,syrup
source_6-50729,cetrizine bottle of 30 ml syrup,source_6,True,21.4,18.83,knoll,30.0 ml,bottle,cetirizine hydrochloride 5.0 mg/5 ml,cetrizine,syrup
source_6-50730,cetrizine bottle of 60 ml syrup,source_6,True,42.6,36.21,knoll,60.0 ml,bottle,cetirizine hydrochloride 5.0 mg/5 ml,cetrizine,syrup
source_7-59131,cetrizine cold ds syrup,source_7,True,90.0,57.6,knoll,60.0 ml,bottle,cetirizine 2.5 mg/5 ml/paracetamol 250.0 mg/5 ml/phenylephrine 2.5 mg/5 ml,cetrizine,syrup
source_1-42682,cetrizine cold oral suspension,source_1,True,69.0,60.72,knoll,60.0 ml,bottle,cetirizine 2.5 mg/paracetamol 125.0 mg/phenylephrine 2.5 mg,cetrizine,suspension
source_1-42683,cetrizinecold suspension 60 ml,source_1,True,56.0,49.28,knoll,60.0 ml,bottle,cetirizine 2.5 mg/paracetamol 125.0 mg/phenylephrine 2.5 mg,cetrizine,suspension
source_6-50731,cetrizine cold suspension 60 ml,source_6,True,75.0,63.75,knoll,60.0 ml,bottle,phenylephrine 2.5 mg/cetirizine 2.5 mg/paracetamol/acetaminophen 125.0 mg,cetrizine,suspension
source_7-59133,cetrizine syrup,source_7,True,22.0,17.1,knoll,30.0 ml,bottle,cetirizine 5.0 mg,cetrizine,syrup
source_1-42684,cetrizine syrup 30 ml,source_1,True,22.0,19.4,knoll,30.0 ml,bottle,cetirizine 5.0 mg,cetrizine,syrup
source_1-42685,cetrizine syrup 60 ml,source_1,True,44.0,38.7,nukind,60.0 ml,bottle,cetirizine 5.0 mg,cetrizine,syrup
source_2-26511,cetrizine tablet,source_2,True,20.33,16.67,knoll,Unknown,strip,cetirizine 10.0 mg,cetrizine,tablet
source_7-25646,aspirin 300 mg tablet,source_7,True,2.0,1.9,bini,10 tablets,strip,aspirin 300.0 mg,aspirin,tablet
source_2-11828,aspirin 50 mg tablet dr,source_2,True,3.7,3.03,zydus,Unknown,strip,aspirin/acetylsalicylic acid 50.0 mg,aspirin,tablet
source_6-21078,aspirin dr 50 mg tablet,source_6,True,3.7,3.26,zydus,14 tablets,strip,aspirin/acetyl salicylic acid 50.0 mg,aspirin,tablet
source_6-21079,aspirin gastro resistance tablet 14's,source_6,True,101.04,101.04,zydus,14 tablets,strip,aspirin/acetyl salicylic acid 75.0 mg,aspirin,tablet
source_6-21080,aspirin protect 100 mg strip of 10 tablets,source_6,True,145.61,128.08,zydus,10 tablets,strip,aspirin/acetyl salicylic acid 100.0 mg,aspirin,tablet
source_7-232457,paracetamol 120 mg oral suspension,source_7,False,145.61,14.6,ciron,60.0 ml,bottle,paracetamol 120.0 mg,paracetamol,suspension
source_1-158172,paracetamol 500 mg tablet 1000's,source_1,True,604.6,532.05,propel,1000 tablets,strip,paracetamol 500.0 mg,paracetamol,tablet
source_6-197544,paracetamol 650 mg tablet 15,source_6,False,22.69,19.97,tulip,15 tablets,strip,piroxicam 20.0 mg,paracetamol,tablet
source_2-96301,paracetamol inj,source_2,True,32.0,26.24,optima,Unknown,vial,piroxicam 20.0 mg,paracetamol,injection
source_2-96302,paracetamol o tablet,source_2,True,106.43,87.27,makers,Unknown,strip,paracetamol/acetaminophen na,paracetamol,tablet
source_2-96303,paracetamol tablet,source_2,True,14.69,12.05,modi lifecare,Unknown,strip,paracetamol/acetaminophen 500.0 mg,paracetamol,tablet
source_7-62690,ciprofloxacin 10 mg infusion,source_7,True,13.42,13.0,claris,100.0 ml,bottle,ciprofloxacin 10.0 mg,ciprofloxacin,infusion
source_1-45422,ciprofloxacin 500 mg tablet 10's,source_1,True,52.5,46.2,keimed,10 tablets,strip,ciprofloxacin 500.0 mg,ciprofloxacin,tablet
source_6-53715,ciprofloxacin claris 200 mg infusion 100 ml,source_6,True,18.83,18.83,claris,100.0 ml,bottle,ciprofloxacin 200.0 mg,ciprofloxacin,infusion
source_1-45423,ciprofloxacin infusion 100 ml,source_1,True,22.0,19.4,fresenius kabi,100.0 ml,bottle,ciprofloxacin 200.0 mg,ciprofloxacin,infusion
source_1-45424,ciprofloxacin injection 100 ml,source_1,True,729.0,641.52,keimed,100 ml,vial,ciprofloxacin 200.0 mg,ciprofloxacin,injection
source_2-28249,ciprofloxacin inj 100 ml,source_2,True,18.5,15.17,fresenius kabi,Unknown,vial,piroxicam 20.0 mg,ciprofloxacin,injection
source_1-45425,ciprofloxacin iv core 100 ml,source_1,True,18.5,16.3,core claris,100.0 ml,bottle,ciprofloxacin 100.0 ml,ciprofloxacin,infusion
source_1-45426,ciprofloxacin iv injection 100 ml,source_1,True,19.28,16.97,harson,100 ml,vial,ciprofloxacin 100.0 ml,ciprofloxacin,injection
source_6-53716,ciprofloxacin parenteral 100 mg infusion 100 ml,source_6,True,16.76,14.75,parenteral,100.0 ml,bottle,piroxicam 20.0 mg,ciprofloxacin,infusion
source_6-53717,ciprofloxacin r infusion 100 ml,source_6,True,16.12,14.19,baxter,100.0 ml,bottle,ciprofloxacin,ciprofloxacin,infusion
source_7-62691,ciprofloxacin usp 200 mg infusion,source_7,True,11.67,11.3,albert david,100.0 ml,bottle,ciprofloxacin 200.0 mg,ciprofloxacin,infusion
source_6-53718,ciprofloxacin zydus 500 mg strip of 10 tablets,source_6,True,40.9,40.9,zydus,10 tablets,strip,ciprofloxacin 500.0 mg,ciprofloxacin,tablet
source_1-131415,metformin sr 1 gm tablet 10's,source_1,True,45.0,39.6,biochem,10 tablets,strip,metformin 1000.0 mg,metformin,tablet
source_1-131416,metformin sr 500 tablet 10's,source_1,True,22.0,19.4,biochem,10 tablets,strip,metformin 500.0 mg,metformin,tablet
source_6-107972,glimepiride 1 mg tablet 10 medlife pure generics,source_6,True,36.0,30.6,tulip,10 tablets,strip,glimepiride 1.0 mg,glimepiride,tablet
source_6-107973,glimepiride 2 mg tablet 10 medlife pure generics,source_6,True,54.0,45.9,tulip,10 tablets,strip,glimepiride 2.0 mg,glimepiride,tablet
source_6-14479,amlodipine 5 mg plus atenolol 50 mg strip of 10 tablets medlife pure generics,source_6,True,60.0,40.2,tulip,10 tablets,strip,amlodipine 5.0 mg/atenolol 50.0 mg,amlodipine,tablet
source_6-14480,amlodipine 5 mg strip of 10 tablets medlife pure generics,source_6,True,25.0,18.75,medlife,10 tablets,strip,amlodipine 5.0 mg,amlodipine,tablet
source_1-16342,amlodipine 5 mg tablet 10's,source_1,True,7.0,6.16,jan aushadhi marketing federation,10 tablets,strip,amlodipine 5.0 mg,amlodipine,tablet
source_7-38347,betamethasone 05 mg tablet,source_7,True,5.0,4.8,makmaul labocare,20 tablets,strip,betamethasone 0.5 mg,betamethasone,tablet
source_6-33081,betamethasone 05 mg tablet 100,source_6,True,14.1,12.41,win medicare,100 tablets,strip,piroxicam 20.0 mg,betamethasone,tablet
source_1-27940,betamethasone injection 1 ml,source_1,True,4.0,3.52,kishore,1 ml,vial,betamethasone 4.0 mg,betamethasone,injection
source_6-56153,clindamycin injection 1 ml,source_6,True,145.61,128.08,pfizer,1 ml,vial,piroxicam 20.0 mg,clindamycin,injection
source_7-65569,clindamycin phosphate gel,source_7,False,90.0,60.3,nanz med science,20.0 g,tube,clindamycin 1.0 % w/w,clindamycin,gel
source_2-60150,hydrocortisone sodium 100 mg injection,source_2,True,63.0,51.66,troikaa,Unknown,vial,hydrocortisone 100.0 mg,hydrocortisone,injection
source_6-72392,diazepam 5 mg tablet 1000,source_6,True,15.91,14.0,wings,1000 tablets,strip,piroxicam 20.0 mg,diazepam,tablet
source_6-232765,sertraline 25 mg tablet 10,source_6,True,100.0,88.0,ipca,10 tablets,strip,piroxicam 20.0 mg,sertraline,tablet
source_3-6692,ranitidine 150 mg tab 1 x10,source_3,True,20.0,16.0,omega,10 tablets,strip,ranitidine 150.0 mg,ranitidine,tablet
source_1-170903,ranitidine 150 mg tablet 10's,source_1,True,20.0,17.6,keimed,10 tablets,strip,ranitidine 150.0 mg,ranitidine,tablet
source_1-170904,ranitidine 150 tablet 20's,source_1,True,40.0,35.2,omega,20 tablets,strip,ranitidine 150.0 mg,ranitidine,tablet
source_2-105534,ranitidine 50 mg injection,source_2,True,27.0,22.14,ciron,Unknown,vial,ranitidine 50.0 mg,ranitidine,injection
source_1-170905,ranitidine injection 2 ml,source_1,True,5.0,4.4,levin,2 ml,vial,ranitidine 50.0 mg,ranitidine,injection
source_6-216931,ranitidine jagsonpal 20 mg injection 1,source_6,True,3.48,3.48,jagsonpal,15 ml,vial,ranitidine 20.0 mg,ranitidine,injection
